provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
,"1629482757","CIVIC MEDICAL CENTER INC","2147 MOWRY AVE","FREMONT",CA,"945381724",,37.557971800000004,-121.9819714014256,"5105740800","12-70",,,"H79963",,,,
,"1124433990","DEL HEALTHCARE LLC","6320 W UNION HILLS DR","GLENDALE",AZ,"853081061",,33.655331149999995,-112.19857114991237,"6028895833","12-70",,,,,,,
,"1780099853","CROWLEY PRIMARY CARE LLC","1325 WRIGHT AVE STE A","CROWLEY",LA,"705262226",,30.225585020408165,-92.364675,"3377883032","12-70",,,,,,,
,"1568807006","FIVE ELEMENT WELLNESS CENTER INC","7310 W MCNAB RD","TAMARAC",FL,"333215327",,26.208475816827978,-80.25028417199569,"9546578342","12-70",,,,,,,
,"1043610090","RICHMOND MEDICAL CARE PC","1655 RICHMOND AVE","BROOKLYN",NY,"11235",,40.6526006,-73.9497211,"7186821092","12-70",,,,,,,
,"1518370261","INTEGRATIVE WELLNESS CENTER","1703 DAVIE AVE","STATESVILLE",NC,"286773521",,35.8001493,-80.865644,"9802238535","12-70",,,,,,,
,"1033519657","LIFE LINE COMMUNITY HEALTHCARE CALIFORNIA","5042 WILSHIRE BLVD # 14249","VALENCIA",CA,"913551151",,10.170026,-68.0003987,"2165816556","12-70",,,,,,,
,"1952320061","INOVA HEALTH CARE SERVICES","3300 GALLOWS RD","FALLS CHURCH",VA,"220423307",,38.8574108,-77.22849480984827,"7033212627","12-70",,,,"668167",,,
,"1043627987","BRIDGING COMMUNITY WITH HEALTHCARE, LLC","1005 W CONGRESS ST","MCCOMB",MS,"396485158",,31.2437872,-90.4531536,"6018339388","12-70",,,,,,,
,"1174932388","KEARNEY REGIONAL MEDICAL CENTER LLC","816 22ND AVE SUITE 100","KEARNEY",NE,"688452226",,40.7222795,-99.1110234,"3088652263","12-70",,,,,,,
,"1831510338","ZENITH HEALTHCARE, LLC","3737 N MERIDIAN ST","INDIANAPOLIS",IN,"462084357",,39.8233790625,-86.15673221875001,"3175844004","12-70",,,,"IN2142",,,
,"1235557273","CARING HEARTS FAMILY MEDICAL CENTERS, LLC","2135 S CONGRESS AVE","PALM SPRINGS",FL,"334067611",,26.645287487938358,-80.08815880948836,"5617195085","12-70",,,,,,,
,"1629471768","DLP CONEMAUGH MINERS MEDICAL CENTER LLC","290 HAIDA AVE","HASTINGS",PA,"166465610",,40.65813745,-78.70525910701878,"8142693100","12-70",,,,,,,
,"1003227414","DEER CREEK FAMILY HEALTHCARE AND WELLNESS CLINIC LLC","19401 N. PORTLAND","EDMOND",OK,"730127117",,35.6571367,-97.4649038,"4058128208","12-70",,,,,,,
,"1093891335","FAMILY PRESERVATION SERVICES INC","115 JEFFERSON DAVIS HWY","WYTHEVILLE",VA,"243824448",,36.9479966,-81.0869747,"5407105810","12-70",,,,,,,
,"1730508250","PRIME HEALTHCARE SERVICES- ST MARY'S PASSAIC LLC","350 BOULEVARD","PASSAIC",NJ,"070555700",,40.85946920000001,-74.13798568347374,"9733654300","12-70",,,,,,,
,"1124434592","MARYVILLE FAMILY EYE CLINIC LLC","503 S MAIN ST","MARYVILLE",MO,"644682444",,40.341993975947695,-94.87295924118615,"9139536049","12-70",,,,,,,
,"1396145991","DESERT MEDICAL CARE & WELLNESS","47020 WASHINGTON ST","LA QUINTA",CA,"922532077",,33.70725842024845,-116.29447006345863,"7607778377","12-70",,,,,,,
,"1043433477","JAMES FRANKS FAMILY MEDICINE","1698 LINDAUER RD","FORREST CITY",AR,"723352529",,35.0081474,-90.7898342,"8706302500","12-70",,,"G17795",,,,
,"1063829018","CHALMETTE MEDICAL CLINIC,LLC","9061 W JUDGE PEREZ DR","CHALMETTE",LA,"700434514",,29.949295317947726,-89.97204722720399,"5046621435","12-70",,,,,,,
,"1417366121","BODY WELLNESS CENTER, LLC","716 BROAD ST","KEARNY",NJ,"070323006",,40.7684342,-74.1454214,"2012144759","12-70",,,,,,,
,"1093138067","AGUADA INTERNAL MEDICINE SERVICE PSC","230 CALLE MARINA","AGUADA",PR,"006023217",,18.38021,-67.188216,"7878688200","12-70",,,"25247",,,,
,"1780097485","MAGNOLIA REGIONAL MEDICAL CENTER","101 HOSPITAL DRIVE","MAGNOLIA",AR,"717532651",,33.2747437,-93.2390491958811,"8702353000","12-70",,,,,,,
,"1558703017","CENTURY FAMILY MEDICAL GROUP INC","16900 LAKEWOOD BLVD","BELLFLOWER",CA,"907065580",,33.88069752873563,-118.14251231034483,"3105531200","12-70",,,,,,,
,"1932521002","BLUE SKY HEALTH AND WELLNESS","2944 HUNTER MILL RD","OAKTON",VA,"221241761",,38.88423553653544,-77.30125100516639,"7039759144","12-70",,,,,,,
,"1659774701","GARVEY WELLNESS CLINIC, INC","766 LAKELAND DR","JACKSON",MS,"392164610",,32.333923,-90.171942,"6019822916","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","INDEPENDENCE",OH,"441312585",,41.39763531034483,-81.66080003448276,"2165816556","12-70",,,,,,,
,"1912248881","PRESTIGE PRIMARY CARE PA","6029 BELT LINE RD STE 105","DALLAS",TX,"752547873",,32.95113131115032,-96.79975061855446,"9723850000","12-70",,,,,,,
,"1932519659","GOOD NEWS COMMUNITY HEALTH CENTER INC","18000 SE STARK ST","GRESHAM",OR,"972334828",,45.51892225,-122.47799470000001,"5034890567","12-70",,,,,,,
,"1841602877","FOUNDATION MEDICAL CLINIC","808 LANDMARK DR","GLEN BURNIE",MD,"210614983",,39.1472472,-76.6431105,"4107604500","12-70",,,,,,,
,"1487070876","AVONDALE FAMILY CARE PLLC","1205 AVONDALE HASLET RD","HASLET",TX,"760523512",,32.968911,-97.384548,"8176001908","12-70",,,,,,,
,"1184032641","HEALTH DIRECTION MEDICAL CENTER SC","4959 W BELMONT AVE","CHICAGO",IL,"606414332",,41.9385456,-87.7515339,"7739303642","12-70",,,,,,,
,"1992111793","ARTERBERRY FAMILY CARE CENTER","865 OLIVE ST","SHREVEPORT",LA,"711042136",,32.492601307692304,-93.74852915384615,"3184706194","12-70",,,,,,,
,"1033526611","WELLSPRING FAMILY CLINIC","4623 W KENOSHA ST","TULSA",OK,"741463675",,36.060837163265305,-95.84056524489796,"9184610422","12-70",,,,,,,
,"1730582990","JEP HEALTHCARE PROVIDER LLC","1330 KETTERING RD","MUNDELEIN",IL,"600605364",,42.28399380060171,-88.02606004665216,"8472879102","12-70",,,,,,,
,"1003227547","MOORE PRIMARY CARE GERIATRICS APRN-CNP, PC","1400 SE 4TH ST","MOORE",OK,"731607328",,35.334291,-97.46616694444444,"4057997400","12-70",,,,,,,
,"1093128068","INTERNAL MEDICINE PHYSICIANS, INC","9875 W LINCOLN HWY STE 104","FRANKFORT",IL,"604231934",,41.5069312,-87.8219829,"8154641333","12-70",,,,,,,
,"1902215411","EPIC FAMILY CARE PC","770 EAST DUNDEE ROAD","PALATINE",IL,"600742858",,42.13924029379554,-88.02467970249174,"7087337750","12-70",,,,,,,
,"1568870426","WILMOT PRIMARY CARE GROUP, PLLC","603 N WILMOT RD STE 201","TUCSON",AZ,"857112701",,32.229666949999995,-110.85842600095543,"5207901556","12-70",,,,,,,
,"1962804955","PRIMARY CARE SERVICES","765 LIBERTY ST STE 307","MEADVILLE",PA,"163353465",,41.64213133304105,-80.14633456421498,"8143734298","12-70",,,,"373491",,,
,"1265845069","A-1 INTERNAL MEDICINE LLC","533 CARROLL ST","COVINGTON",LA,"704337164",,31.196549,-86.4597236,"9853730058","12-70",,,,,,,
,"1639573769","VINCENT SPERANDEO NP IN FAMILY HEALTH PLLC","1174 ROUTE 112","PORT JEFFERSON STATION",NY,"117768033",,40.9327173,-73.0533067,"6313207503","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","LOUISVILLE",KY,"402412855",,38.2542376,-85.759407,"2165816556","12-70",,,,,,,
,"1396173134","COMPLETE MEDICAL CARE SC","3315 ALGONQUIN RD","ROLLING MEADOWS",IL,"600083200",,42.060842612545954,-88.01973710515718,"8477880700","12-70",,,,,,,
,"1225223258","PAIN TREATMENT & WELLNESS CENTER PC","2445 4TH AVE S STE 112","SEATTLE",WA,"981341939",,47.5806293,-122.3297037,"2064677202","12-70",,,,,,,
,"1588078166","EDGEMONT MEDICAL CLINIC","4864 SANTA MONICA BLVD","LOS ANGELES",CA,"900292634",,34.09076983333333,-118.29546363333333,"8185047265","12-70",,,,,,,
,"1134538234","SHEETS FAMILY PRACTICE PC INC","123 S MCKINLEY AVE","RENSSELAER",IN,"479782949",,40.93746967346939,-87.14815585714285,"2198661890","12-70",,,,"IN1746",,,
,"1114143443","FISHKIN CENTER FOR BACK AND BODY WELLNESS, LLC","50 W EDMONSTON DR","ROCKVILLE",MD,"208521216",,39.074043950000004,-77.13607499469829,"3014444890","12-70",,,"U26713",,,,
,"1942549399","FAMILY CARE CLINIC OF TEXAS INC","7810 BELLAIRE BLVD","HOUSTON",TX,"770364936",,29.70521,-95.52317888888888,"7139888500","12-70",,,,,,,
,"1144334541","HOOVER HEALTH & WELLNESS CENTER, INC","5209 PRINCETON WAY","HOOVER",AL,"352264182",,33.35823805935789,-86.84623041330363,"2059894114","12-70",,,"T73795","051556960EDW",,,
,"1386063600","ATLANTIC WELLNESS AND SPINE CENTER LLC","1171 FISCHER BLVD","TOMS RIVER",NJ,"087533091",,39.98975507418761,-74.14771339550823,"7322702811","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","PITTSBURGH",PA,"152222721",,40.4416941,-79.9900861,"2165816556","12-70",,,,,,,
,"1427457860","PUERTO RICO PRIMARY HEALTH CARE INC","HEALTHCARE AMBULATORY SERVICES PLAZA DEL CARMEN MALL","CAGUAS",PR,"007259998",,18.2345399,-66.0351316,"7872866060","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","ANNAPOLIS",MD,"214013607",,38.9786401,-76.492786,"2165816556","12-70",,,,,,,
,"1588076533","ALWAYS THERE HEALTH CARE, PA","6318 PLYMOUTH SORRENTO RD","APOPKA",FL,"327125162",,28.6779683,-81.5115214,"3526368042","12-70",,,"92140092607001",,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","WASHINGTON",DC,"200061631",,38.8950368,-77.0365427,"2165816556","12-70",,,,,,,
,"1669884748","ANGELA M GODWIN NURSE PRACTITIONER IN FAMILY HEALTH PLLC","1469 ASTOR AVE","BRONX",NY,"104695846",,40.85978185,-73.84364886418203,"3478713774","12-70",,,,,,,
,"1598193062","LIFE LINE COMMUNITY HEALTHCARE","6111 OAK TREE BLVD STE 301","WILMINGTON",DE,"198091374",,39.7459468,-75.546589,"2165816556","12-70",,,,,,,
,"1447679295","HEALTH & WELLNESS SPECIALISTS, PLLC","512 VICTORIA LN","PORT ISABEL",TX,"785782462",,26.0734119,-97.2085844,"9564283702","12-70",,,,,,,
,"1588065080","MAIR HEALTH AND WELLNESS CORP","8056 SW 81ST DR","SOUTH MIAMI",FL,"331434819",,25.7076017,-80.2933846,"3052711652","12-70",,,,,,,
,"1215330857","ATHENS FAMILY MEDICINE","102 SANDERS ST","ATHENS",AL,"356112454",,34.80365934181136,-86.97770536571714,"2562322275","12-70",,,,,,,
,"1699942862","MAXIMIZE WELLNESS HOLDINGS LLC","2401 BERNADETTE DR STE 209","COLUMBIA",MO,"652034672",,38.965932580832856,-92.37578536321733,"5734436828","12-70",,,"U84157",,,,
,"1982006649","NORTHCOAST WELLNESS CENTER LLC","224 W ARMY TRAIL RD","CAROL STREAM",IL,"601889368",,41.9405881,-88.1497262,"6309408830","12-70",,,,,,,
,"1043620966","ADVANCED WELLNESS CARE","108 BYRD WAY","WARNER ROBINS",GA,"310889195",,32.61130935208341,-83.68401413094901,"4783333026","12-70",,,,,,,
,"1235353251","VISTA FAMILY SERVICES LLC","452 D STREET","IDAHO FALLS",ID,"834023531",,43.495579346938776,-112.03931434693878,"2085520355","12-70",,,,,,,
,"1326231291","CHURCHVILLE-CHILI FAMILY MEDICINE, LLC","4201 BUFFALO RD","NORTH CHILI",NY,"145141256",,43.119652,-77.8062966,"5855945995","12-70",,,"BA0535",,,,
,"1093118416","CITRUS PRIMARY CARE INC","7945 S SUNCOAST BLVD STE A","INVERNESS",FL,"344524720",,28.8358176,-82.3303715,"3523821940","12-70",,,,,,,
,"1902208127","ESPRIT HEALTH AND WELLNESS LLC","309 S CENTRAL AVE","SIDNEY",MT,"592704127",,47.6951269,-104.1713955,"4064885000","12-70",,,,,,,
,"1205242088","CITIZENS MEDICAL CENTER COUNTY OF VICTORIA","2701 HOSPITAL DR","YOAKUM",TX,"779954869",,33.1536951,-102.833579,"3615739181","12-70",,,,,,,
,"1306263025","MD HEALTHCARE SERVICES NJ LLC","1512 12TH ST","FORT LEE",NJ,"07024",,40.8503396122449,-73.97945544897959,"2012804640","12-70",,,,,,,
,"1447655915","DR CROWELL INTERNAL MEDICINE PC","4121 SW LEEWARD DR","LEES SUMMIT",MO,"640631007",,38.8856158,-94.2117959,"9132540225","12-70",,,"F83886","MA3438",,,
,"1043622426","TOTAL HEALTH CARE ASSOCIATES, PLLC","105 LEDFORD MILL RD","TULLAHOMA",TN,"373883265",,35.393636720424674,-86.24223860302563,"9312224310","12-70",,,,,,,
,"1184811390","PASSAIC MEDICAL CARE INC","166 MAIN AVE","PASSAIC",NJ,"070554114",,40.844817,-74.1282925,"9737773222","12-70",,,"I43508","099306",,,
"021844","1356772024","SEWARD COMMUNITY HEALTH CENTER INC","417 FIRST AVE","SEWARD",AK,"996642895",,60.104202,-149.442611,"9072242273","12-70",,,,"K165985",,,
,"1023421914","DANA HEALTH AND WELLNESS CENTER INC","2472 PLEASANT HILL RD","DULUTH",GA,"300961746",,33.982066,-84.1570789,"7706239229","12-70",,,,,,,
,"1427463314","PRIME HEALTHCARE SERVICES - GARDEN CITY LLC","6245 INKSTER RD","GARDEN CITY",MI,"481354001",,37.9716898,-100.8726618,"7344581200","12-70",,,,,,,
,"1801154463","TOTAL CARE MEDICAL CLINIC INC","1110 W ANAHEIM ST","WILMINGTON",CA,"907444131",,33.77917018367347,-118.27570200000001,"3108723560","12-70",,,,,,,
,"1386047397","ULTIMATE MEDICAL CARE PC","5600 W 87TH ST","BURBANK",IL,"604592902",,41.734264,-87.760727,"7086997573","12-70",,,,,,,
,"1902206139","INTERNAL MEDICINE ASSOCIATES OF HOUSTON PA","10970 SHADOW CREEK PKWY","PEARLAND",TX,"775840101",,29.5779174,-95.39052545889541,"7134364566","12-70",,,,,,,
,"1588064646","ADVANCED PRACTICE PRIMARY CARE A REGISTERED NURSING CORPORATION","9267 GREENBACK LN","ORANGEVALE",CA,"956624865",,38.6784255,-121.2087022,"9165391449","12-70",,,"CA135404",,,,
,"1952717928","MOBILE MEDICAL CLINIC INC","2418 W EDGERTON AVE","OAK CREEK",WI,"531543945",,42.8858503,-87.8631362,"4145394328","12-70",,,,,,,
,"1073931648","VIRUET IVELISSE MD INTERNAL MEDICINE LLC","153 MAIN ST","MANCHESTER",CT,"060423112",,41.7883455,-72.5238836,"8604325803","12-70",,,,,,,
,"1992114490","PATHWAYS - CHILD AND FAMILY SERVICES - LLC","1164 63RD AVE NE","SALEM",OR,"973172313",,44.9391565,-123.033121,"5038712020","12-70",,,,,,,
,"1568870848","PRIMARY CARE ASSOCIATES OF LAKE JACKSON PLLC","219 OAK DR S STE A","LAKE JACKSON",TX,"775665675",,29.031691061933007,-95.45458510160464,"9792974033","12-70",,,,,,,
,"1346644606","ELITE MEDICAL WELLNESS LLC","2802 HODGES ST","LAKE CHARLES",LA,"706017368",,30.20434587878788,-93.21612054545454,"3374191873","12-70",,,,,,,
,"1811308356","MOORE PRIMARY CARE ALLERGY APRN-CNP, PC","1400 SE 4TH ST","MOORE",OK,"731607328",,35.334291,-97.46616694444444,"4057997400","12-70",,,,,,,
,"1902208903","LIVE WELL MEDICAL CLINIC & SPA","117 W COMMERCIAL AVE","MONTEREY",TN,"385741107",,36.147986436591445,-85.2683813973747,"9318396642","12-70",,,,,,,
,"1114339074","EMERALD COAST INTERNAL MEDICINE AND GERIATRICS LLC","280 FOREST PARK CIR","PANAMA CITY",FL,"324054919",,30.196577531987757,-85.66317640019302,"8508969688","12-70",,,,,,,
,"1699171603","COMPLETE HEALTH AND WELLNESS","277 N 4TH ST","MONTPELIER",ID,"832541225",,42.32156418518518,-111.29790577777777,"2088472332","12-70",,,,,,,
,"1205246089","COMPASSIONATE CARE INTERNAL MEDICINE, LLC","146 MAIN ST","MAYNARD",MA,"017542651",,42.4309786,-71.4552968,"9788230023","12-70",,,,,,,
,"1083020895","ENDOCRINOLOGY WELLNESS INSTITUTE","13660 JOG ROAD SUITE 2","DELRAY BEACH",FL,"334846514",,26.4614625,-80.0728201,"5616002408","12-70",,,"I01176",,,,
,"1619389152","ARKANSAS MEDICAL & WELLNESS, PA","3400 SE MACY RD","BENTONVILLE",AR,"727127844",,36.3379575,-94.2101779,"4798454476","12-70",,,,,,,
,"1477983062","HEALTHCARE DIMENSIONS LLC","226 LOUISIANA AVE","OPELOUSAS",LA,"705701324",,30.533845,-92.097228,"3376781630","12-70",,,"P12309","4B540",,,
,"1093137788","GREENHAVEN FAMILY PRACTICE INC","1102 CORPORATE WAY","SACRAMENTO",CA,"958316123",,38.489734631139115,-121.51720892625988,"9166615336","12-70",,,"CS850Z",,,,
,"1013320308","WASHINGTON SPINE AND WELLNESS LLC","5401 LEARY AVE NW","MONROE",WA,"982721812",,47.8552259,-121.971335,"2065823471","12-70",,,,,,,
,"1346649886","VINEYARD MEDICAL CARE LLC","364 STATE RD","VINEYARD HAVEN",MA,"025685624",,41.44720825,-70.61474940346154,"5086934400","12-70",,,,,,,
,"1629499264","ALABAMA HEALTH CARE MANAGEMENT, LLC","8130 SEATON PL","MONTGOMERY",AL,"361167204",,32.3378906,-86.1720116,"3343567802","12-70",,,,,,,
,"1346646304","POTOSI ALTERNATIVE HEALTH CARE CENTER LLC","10071 CRESCENT RD","POTOSI",MO,"636642027",,37.936438,-90.7879086,"5734382200","12-70",,,,,,,
,"1760739882","BILLINGS FAMILY OPTICAL PLLC","1540 LAKE ELMO DR","BILLINGS",MT,"591051798",,45.82648939318337,-108.47649186700048,"4062452299","12-70",,,,"11002522",,,
,"1134534027","SCRIBNER FAMILY PRACTICE CLINIC, LLC","115 TURNER LN","SALEM",AR,"725765600",,36.3711104,-91.8270949,"8708593238","12-70",,,,,,,
,"1740599919","AMJAD MEDICAL CLINIC PLLC","330 N EISENHOWER DR","PRINCETON",WV,"24740",,37.383603,-81.10728091741322,"3042525900","12-70",,,,,,,
,"1598164337","TRICORNE PRIMARY NERVE & JOINT LLC","2200 S GEORGE ST","YORK",PA,"17403",,39.926697,-76.7131661,"7177473220","12-70",,,"H-68139",,,,
,"1598168650","SMYRNA FAMILY MEDICINE, LLC","3903 S COBB DR SE STE 200","SMYRNA",GA,"300806301",,33.883887,-84.5147454,"7702920043","12-70",,,"08BBVXJ",,,,
,"1770985335","SUMMIT MEDICAL CENTER PHYSICIANS TWO, LLC","7221 W HEFNER RD","OKLAHOMA CITY",OK,"731624505",,35.5801132,-97.5412497,"4053592400","12-70",,,,,,,
,"1861894222","CAPITAL FAMILY MEDICINE PLC","20925 PROFESSIONAL PLZ","ASHBURN",VA,"201473403",,39.037633099999994,-77.50469055938754,"7036874127","12-70",,,,,,,
,"1568885010","FAMILY EYE HEALTH SOLUTIONS PA","5201 HIGHWAY 6 STE 700","MISSOURI CITY",TX,"774594379",,29.5307112,-95.5069982,"2154799112","12-70",,,,,,,
,"1669874228","SUMMIT MEDICAL CENTER PHYSICIANS ONE LLC","7221 W HEFNER RD","OKLAHOMA",OK,"731624505",,35.58015197286855,-97.64088563833366,"4054706900","12-70",,,,,,,
,"1144623984","HEALING HANDS PRIMARY CARE LLC","921 N PLUM GROVE RD","SCHAUMBURG",IL,"601734761",,42.045838,-88.059945,"8473593400","12-70",,,,,,,
,"1437567484","SUNFLOWER HEALTH & WELLNESS CONSULTANTS","483 N FREDERICK AVE","GAITHERSBURG",MD,"208772458",,39.148558703125,-77.2074064609375,"2406310200","12-70",,,,,,,
,"1689075384","IMEDICINE AND PRIMARY CARE ASSOCIATES PLLC","3200 TALON DR","RICHARDSON",TX,"750829720",,32.9994501,-96.6626537,"9726495937","12-70",,,,,,,
,"1871994020","PATEL MEDICAL CENTER PLLC","205 W HIGHWAY 60","IRVINGTON",KY,"40146",,37.8803429,-86.2838622,"2705477161","12-70",,,,"K171720",,,
,"1861892184","SANTANA FAMILY CARE PLLC","161 HERITAGE FARMS DR","EAGLE PASS",TX,"788526302",,28.7099337,-100.493813,"8307520700","12-70",,,,,,,
,"1720496904","HOOKER MEDICAL CLINIC, LLC","101 W. GLAYDAS AVE.","HOOKER",OK,"739451092",,36.8609639,-101.214077,"5806521100","12-70",,,,,,,
,"1396149092","ARCANE HEALTH CARE LLC","2209 N BOLTON AVE","ALEXANDRIA",LA,"713034408",,31.322324969824397,-92.47597923519956,"3184849994","12-70",,,,,,,
,"1679980502","REPUBLIC FAMILY MEDICINE, LLC","117 W STATE HIGHWAY 174","REPUBLIC",MO,"657381036",,37.12630889321063,-93.48088590643448,"4176475131","12-70",,,,,,,
,"1407195522","FRONTIER FAMILY MEDICINE","545 N KNIK ST","WASILLA",AK,"996547333",,61.58449879354788,-149.44341258293596,"9073733940","12-70",,,"K165999",,,,
,"1780099093","INTERNAL MEDICINE OF PASADENA, PLLC","3326 WATTERS RD","PASADENA",TX,"775042022",,29.661677337714714,-95.17954865401092,"7139479508","12-70",,,,,,,
,"1346685534","UNIQUE FAMILY MEDICINE,P.C","9114 FLATLANDS AVE","BROOKLYN",NY,"112363617",,40.6408759,-73.9046712,"9178650785","12-70",,,,,,,
,"1891100814","SASTUN FAMILY MEDICINE, LLC","2019 GALISTEO ST","SANTA FE",NM,"875052111",,35.6876096,-105.9384569,"5059881930","12-70",,,,,,,
,"1104221860","STERLING PRIMARY ENDOCRINE CARE ASSOCIATES SC","14544 JOHN HUMPHREY DR","ORLAND PARK",IL,"604622640",,41.62545172716169,-87.85131920904844,"7084607990","12-70",,,,,,,
,"1598882904","NORTHSTAR FAMILY PRACTICE, INC.","5910 CLEVELAND AVENUE","COLUMBUS",OH,"432316881",,40.09252343589635,-82.95039344918813,"6148882450","12-70",,,"H54191",,,,
,"1851796064","SIOUXLAND INTERNAL MEDICINE SPECIALISTS PLC","801 5TH ST","SIOUX CITY",IA,"511011415",,42.49716375,-96.40062854714563,"(712) 255-7746","12-70",,,,,,,
,"1124420880","WELLNESS SOLUTIONS GERIATRICS, PLLC","2323 21ST AVE S","WAYNESBORO",TN,"384852439",,35.3198362,-87.7629269,"6156736737","12-70",,,,,,,
,"1881930287","ANGELO A DELLA PIETRA FAMILY MEDICAL PC","3 GRISTMILL LANE","STANFORDVILLE",NY,"125815823",,41.8673152,-73.7142954,"8454544324","12-70",,,,,,,
,"1215344742","MY MEDICAL CLINIC PLLC","1560 BEAM AVE","MAPLEWOOD",MN,"551091191",,45.027961530612245,-93.03249436734694,"6514846923","12-70",,,,,,,
,"1639578834","INTEGRATED HEALTHCARE SERVICES LLC","3850 SW 87TH AVE STE 102","MIAMI",FL,"331444273",,25.7341514,-80.3362783,"7865367891","12-70",,,,,,,
,"1548671290","CARIBE GERIATRICS AND INTERNAL MEDICINE PSC","1 CALLE MARGINAL","VEGA ALTA",PR,"006926796",,18.414131,-66.309628,"7872700710","12-70",,,"G44962",,,,
,"1275963720","FAMILY CENTER INC","493 NOSTRAND AVE","BROOKLYN",NY,"112165118",,40.6806085,-73.9494862,"7182301379","12-70",,,,,,,
,"1689002156","EL PASO WELLNESS ASSOCIATES","7826 BOIS D ARC DR","EL PASO",TX,"799365164",,31.75887094424991,-106.35172982491203,"9155901980","12-70",,,,,,,
,"1245658285","LIFELINE MEDICAL CENTER, LLC","3330 PEACHTREE CORNERS CIR","NORCROSS",GA,"300923657",,33.9412127,-84.2135309,"6785800950","12-70",,,"I46366",,,,
,"1841616828","TOTAL WELLNESS","5500 N WESTERN AVE","OKLAHOMA CITY",OK,"731184012",,35.4729886,-97.5170536,"4058108677","12-70",,,,,,,
,"1598160871","WISE CHOICE HEALTH CARE LLC","1220 S COTTONWOOD ST","NORTH PLATTE",NE,"691013907",,41.12304066666667,-100.75806333333334,"3082216228","12-70",,,,,,,
,"1508269523","COUNTRY CLUB MEDICAL CENTER LLC","8041 N MESA ST","EL PASO",TX,"799321666",,31.8402752,-106.577647,"9154742454","12-70",,,"P80362","TXB106104",,,
,"1417368168","FAITH MEDICAL CLINIC, PLLC","1619 4TH AVE","HEREFORD",TX,"790455727",,34.8085349,-102.4121795,"8065574138","12-70",,,,,,,
,"1861802035","DIAKON CHILD FAMILY & COMMUNITY MINISTRIES","435 W 4TH ST","WILLIAMSPORT",PA,"177016001",,41.23996577551021,-77.009092,"5703227873","12-70",,,,,,,
,"1952705519","NEW HANOVER REGIONAL MEDICAL CENTER","2131 S 17TH ST","WILMINGTON",NC,"284117983",,34.205089099999995,-77.92105615450585,"9107729202","12-70",,,,,,,
,"1215330618","RICHMOND WELLNESS CENTER LLC","2506 CROSSTIMBERS CT","MIDLOTHIAN",VA,"231124031",,37.5062673,-77.649268,"5409070626","12-70",,,,,,,
,"1194133884","BOULEVARD FAMILY MEDICINE","855 W BROAD ST STE A","ATHENS",GA,"306065815",,33.9551544,-83.3864667,"7068506134","12-70",,,,,,,
,"1598162174","DR. WILLARD'S FAMILY PRACTICE, P.C.","14100 E ARAPAHOE RD","CENTENNIAL",CO,"801124048",,39.59491787414019,-104.8239166640666,"3036993190","12-70",,,"E95762",,,,
,"1235547878","CHOCTAW REGIONAL MEDICAL CENTER","64 N LOUISVILLE ST","LOUISVILLE",MS,"393396318",,33.1237377,-89.0550624,"6622859050","12-70",,,,,,,
,"1881091015","METHENY HEALTH AND WELLNESS LLC","212 W MONROE AVE","LOWELL",AR,"727459451",,36.2545077,-94.1401554,"4797704100","12-70",,,,,,,
