SNOMED,ICD
10970851000119100,S81051
10970891000119100,S81052
10966881000119100,S81052
10970771000119100,S81052
283826009,S81059
10877391000119100,S81801
10877431000119100,S81802
125661005,S81809
209698006,S81809
210688001,S81809
212491000,S81809
283268000,S81809
283269008,S81809
283387008,S81819
283388003,S81819
283435005,S81819
283436006,S81819
283437002,S81819
298056000,S81819
735840002,S81819
733291008,S81829
283536009,S81831
10966601000119100,S81831
10864081000119100,S81831
10966521000119100,S81831
10966561000119100,S81832
10864111000119100,S81832
10966641000119100,S81832
283485001,S81839
283486000,S81839
283487009,S81839
283537000,S81839
283538005,S81839
283585004,S81839
283586003,S81839
283587007,S81839
283635000,S81839
283636004,S81839
283637008,S81839
283672006,S81839
283673001,S81839
283674007,S81839
283219000,S81849
283220006,S81849
283221005,S81849
733292001,S81849
283772000,S81851
733293006,S81851
10877511000119100,S81851
10966721000119100,S81851
10970371000119100,S81851
10970491000119100,S81851
10970611000119100,S81851
10877551000119100,S81852
10966761000119100,S81852
10970411000119100,S81852
10970531000119100,S81852
10970651000119100,S81852
283724001,S81859
283725000,S81859
283726004,S81859
283773005,S81859
283774004,S81859
283827000,S81859
283828005,S81859
283829002,S81859
80756009,S82001
300441000119103,S82001
10932281000119100,S82001
10818021000119100,S82001
300431000119107,S82002
10838101000119100,S82002
10932321000119100,S82002
51037009,S82009
428020005,S82013
208605007,S82023
111643005,S82033
208596007,S82033
208602005,S82033
208601003,S82043
208606008,S82043
307178006,S82043
208597003,S82099
208598008,S82099
208600002,S82099
208603000,S82099
208604006,S82099
20433007,S82109
23900009,S82109
47848000,S82109
111645003,S82109
428256003,S82109
428257007,S82109
428797006,S82109
428798001,S82109
446361000124109,S82111
10832221000119100,S82111
10873971000119100,S82111
208613008,S82112
208622009,S82112
446551000124104,S82112
10925121000119100,S82112
10819101000119100,S82112
281843000,S82113
208611005,S82121
10924761000119100,S82121
10925001000119100,S82121
10924801000119100,S82122
10836821000119100,S82122
10925041000119100,S82122
208620001,S82123
735671008,S82123
433811000124105,S82123
208610006,S82131
208619007,S82131
10832301000119100,S82131
23250001000004100,S82131
735672001,S82133
871545004,S82133
703998005,S82141
10817141000119100,S82141
10832261000119100,S82141
10836781000119100,S82141
10924841000119100,S82141
10924921000119100,S82141
446980008,S82142
446501000124103,S82142
10819181000119100,S82142
10819221000119100,S82142
10840411000119100,S82142
10924881000119100,S82142
208612003,S82143
208621002,S82143
263237009,S82151
10924681000119100,S82151
10925161000119100,S82151
10925201000119100,S82152
10924721000119100,S82152
263238004,S82153
733295004,S82153
28012007,S82201
10832141000119100,S82201
10832341000119100,S82201
10925321000119100,S82201
10925401000119100,S82201
6990005,S82202
10819021000119100,S82202
10819301000119100,S82202
10925361000119100,S82202
10925441000119100,S82202
22234005,S82209
31978002,S82209
111646002,S82209
208629000,S82209
208632002,S82209
271577005,S82209
413877007,S82209
446979005,S82209
447139008,S82209
10837541000119100,S82301
10929641000119100,S82301
10819981000119100,S82302
10929681000119100,S82302
208634001,S82309
208637008,S82309
278537006,S82309
307727005,S82309
414943006,S82309
87905008,S82399
208635000,S82399
208638003,S82399
263241008,S82399
281532001,S82399
67394003,S82401
77803008,S82401
10816221000119100,S82401
10821011000119100,S82401
10926401000119100,S82401
10821051000119100,S82402
10830061000119100,S82402
10926441000119100,S82402
75591007,S82409
447017008,S82409
447395005,S82409
10820891000119100,S8251X
10924521000119100,S8251X
10818981000119100,S8252X
10924561000119100,S8252X
15385006,S8253X
281531008,S8253X
10820971000119100,S8261X
10926241000119100,S8261X
10819741000119100,S8262X
10926281000119100,S8262X
34268009,S8263X
208657007,S8263X
208658002,S8263X
208659005,S8263X
208660000,S8263X
281535004,S8263X
315643003,S8263X
735842005,S8263X
735845007,S8263X
59639009,S82831
10926641000119100,S82831
10926681000119100,S82832
28359007,S82839
208615001,S82839
208624005,S82839
208625006,S82839
281533006,S82839
281534000,S82839
308153009,S82839
733296003,S82839
735847004,S82839
25899002,S82841
10836741000119100,S82841
10837021000119100,S82841
10924441000119100,S82841
10926161000119100,S82841
10819701000119100,S82842
10835391000119100,S82842
10924481000119100,S82842
10926201000119100,S82842
4673003,S82843
54530004,S82843
208662008,S82843
208663003,S82843
208664009,S82843
208665005,S82843
263244000,S82843
445311003,S82843
445410003,S82843
6698000,S82851
10832021000119100,S82851
10836701000119100,S82851
10924281000119100,S82851
10924361000119100,S82851
123975002,S82852
10818901000119100,S82852
10824561000119100,S82852
10924321000119100,S82852
10924401000119100,S82852
26908008,S82853
90338005,S82853
208666006,S82853
208667002,S82853
208668007,S82853
208669004,S82853
446298003,S82872
18230001000004100,S82872
208636004,S82873
208639006,S82873
263240009,S82873
446981007,S82873
9344009,S82899
69166006,S82899
208732009,S82899
208984006,S82899
209349006,S82899
209350006,S82899
209351005,S82899
209352003,S82899
263091001,S82899
263115008,S82899
263242001,S82899
287078007,S82899
703623009,S82899
703731006,S82899
733297007,S82899
16114001,S8290X
42188001,S8290X
48187004,S8290X
111644004,S8290X
208956001,S8290X
209340005,S8290X
209341009,S8290X
209342002,S8290X
209343007,S8290X
209344001,S8290X
209345000,S8290X
209346004,S8290X
209347008,S8290X
263089009,S8290X
263090000,S8290X
263113001,S8290X
263114007,S8290X
287077002,S8290X
413876003,S8290X
414292006,S8290X
414293001,S8290X
414942001,S8290X
428019004,S8290X
428151000,S8290X
702580007,S8290X
878852003,S8290X
10933801000119100,S8291X
10933841000119100,S8292X
208953009,S83001
11806131000119100,S83001
89581003,S83004
11782521000119100,S83004
11782561000119100,S83005
208929003,S83006
263029007,S83006
733298002,S83006
208930008,S83014
11860921000119100,S83014
11782281000119100,S83014
11827741000119100,S83014
11782321000119100,S83015
11827781000119100,S83015
11860961000119100,S83015
11806171000119100,S83102
263058005,S83103
11782681000119100,S83104
11782721000119100,S83105
1544005,S83106
35106007,S83106
58320001,S83106
157266009,S83106
287093006,S83106
287094000,S83106
208937006,S83114
11782201000119100,S83114
11782241000119100,S83115
11782401000119100,S83115
2202000,S83116
20736003,S83116
41359009,S83116
63456003,S83116
733299005,S83116
208938001,S83124
11806291000119100,S83124
11806331000119100,S83125
13019000,S83126
14741001,S83126
63540005,S83126
64213003,S83126
208947009,S83126
735848009,S83126
208939009,S83134
11728671000119100,S83134
11782361000119100,S83134
11861001000119100,S83135
44333005,S83136
51879004,S83136
735849001,S83136
9787009,S83146
22682006,S83146
735850001,S83146
208931007,S83193
208932000,S83193
208933005,S83193
208934004,S83193
208942003,S83193
208946000,S83193
208948004,S83193
208949007,S83193
208951006,S83193
208954003,S83193
208955002,S83193
208957005,S83193
208958000,S83193
208959008,S83193
208961004,S83193
208962006,S83193
208963001,S83193
208964007,S83193
208965008,S83193
208966009,S83193
208967000,S83193
208970001,S83193
208971002,S83193
208972009,S83193
208973004,S83193
208974005,S83193
208975006,S83193
263059002,S83193
208940006,S83194
208941005,S83196
208950007,S83196
281504005,S83196
275327001,S83202
239720000,S83209
208917007,S83219
269113006,S83241
11859661000119100,S83241
11859701000119100,S83242
202080007,S83249
202081006,S83249
208915004,S83249
208916003,S83249
208918002,S83249
208919005,S83249
208920004,S83249
302932006,S83249
208924008,S83259
208921000,S83281
11859541000119100,S83281
11727381000119100,S83281
11859581000119100,S83282
11859741000119100,S83282
202095009,S83289
202096005,S83289
202097001,S83289
208922007,S83289
208923002,S83289
208925009,S83289
208926005,S83289
208927001,S83289
302933001,S83289
444159004,S83409
81902001,S83411
11860181000119100,S83411
11861921000119100,S83411
11861961000119100,S83412
11860221000119100,S83412
209519005,S83419
444448004,S83419
35726004,S83421
11760661000119100,S83421
11859781000119100,S83421
11861841000119100,S83421
11760701000119100,S83422
11859821000119100,S83422
11861881000119100,S83422
209517007,S83429
209625000,S83429
209626004,S83429
398733004,S83429
444468005,S83429
60058008,S83501
47123000,S83509
733294000,S83509
127292004,S83511
239725005,S83511
11859941000119100,S83511
11860101000119100,S83511
11859981000119100,S83512
11860141000119100,S83512
209520004,S83519
438582003,S83519
444470001,S83519
202121006,S83519S
127293009,S83521
11860021000119100,S83521
11861721000119100,S83521
239727002,S83522
11761051000119100,S83522
11860061000119100,S83522
202124003,S83529
209521000,S83529
209628003,S83529
698811001,S83529
150091000119102,S83529
231961000119103,S83529
209522007,S8360X
264506002,S838X9
54888009,S8390X
202413005,S8390X
263139003,S8390X
281523003,S8390X
212315009,S8400X
212316005,S8400X
724803007,S8400X
81884004,S8401X
290141000119101,S8401X
10861171000119100,S8401X
291801000119104,S8402X
10861211000119100,S8402X
16006009,S8410X
25604001,S8410X
128194008,S8410X
193152004,S8410X
212318006,S8410X
212319003,S8410X
212320009,S8410X
212321008,S8410X
212322001,S8410X
212323006,S8410X
399107008,S8410X
212317001,S8411X
10962511000119100,S8411X
10962551000119100,S8412X
77706007,S8420X
212325004,S8420X
212326003,S8420X
709118002,S8420X
724804001,S8420X
212331001,S8490X
15531007,S85001
210878000,S85009
735853004,S85011
11760051000119100,S85011
11858381000119100,S85011
11760091000119100,S85012
11858421000119100,S85012
210880006,S85019
210883008,S85109
52576001,S85131
11759891000119100,S85131
11858621000119100,S85131
11759931000119100,S85132
11858661000119100,S85132
210887009,S85139
210889007,S85149
446140003,S85149
36523002,S85161
11858461000119100,S85161
11858501000119100,S85162
210888004,S85169
210890003,S85179
447348006,S85179
210896009,S85219
735854005,S85219
210871006,S85309
210897000,S85309
37325002,S85409
210872004,S85409
210898005,S85409
111697005,S85501
11858701000119100,S85501
11858741000119100,S85502
210879008,S85509
210881005,S85519
735855006,S85519
15971009,S85809
58361001,S85809
7505006,S85909
76276001,S85909
210864001,S85909
210899002,S85909
735856007,S86009
11857501000119100,S86011
11857701000119100,S86012
11857541000119100,S86012
22817005,S86019
210698007,S86019
210718000,S86019
262988007,S86019
275335003,S86019
700376009,S86019
880088000,S86019
10963831000119100,S86021
11857341000119100,S86021
735858008,S86022
10963871000119100,S86022
11763011000119100,S86022
283389006,S86029
429513001,S86091
11857661000119100,S86091
210696006,S86099
210716001,S86099
446411005,S86109
285395009,S86111
11857381000119100,S86111
11857981000119100,S86111
11858061000119100,S86111
441933004,S86112
11858101000119100,S86112
11763091000119100,S86112
11858021000119100,S86112
269138001,S86119
128495002,S86199
262987002,S86199
212471007,S86209
212473005,S86209
210673006,S86299
210697002,S86299
11861641000119100,S86301
11861681000119100,S86302
212472000,S86309
262982008,S86311
11857421000119100,S86311
11857741000119100,S86311
11857461000119100,S86312
11857781000119100,S86312
262977001,S86319
202974002,S86391
11857581000119100,S86391
11857621000119100,S86392
209507002,S86819
941000119103,S86819
202889007,S86899
212470008,S86909
438479005,S86909
880083009,S86909
880084003,S86909
880085002,S86909
880087005,S86911
301281000119102,S86911
11864961000119100,S86911
301201000119105,S86912
11865001000119100,S86912
240001002,S86919
240014001,S86919
211595005,S8700X
211597002,S8700X
211599004,S8700X
38128008,S8701X
11864881000119100,S8701X
11864921000119100,S8702X
211596006,S8780X
211598007,S8780X
40874009,S8781X
11864641000119100,S8781X
11864681000119100,S8782X
1055306001,S88011
210760001,S88012
1055305002,S88012
10877631000119100,S88012
1010312007,S88111
699875007,S88112
1010309009,S88112
13093003,S88911
445498009,S88911
705092006,S89001
10925241000119100,S89001
10925281000119100,S89002
735669008,S89009
705080006,S89101
10924601000119100,S89101
10924641000119100,S89102
59556008,S89201
10817541000119100,S89201
10821091000119100,S89201
10926481000119100,S89201
10926561000119100,S89201
10821131000119100,S89202
10837061000119100,S89202
10926521000119100,S89202
10926601000119100,S89202
21867001,S89209
704209008,S89209
705082003,S89301
10926321000119100,S89301
10926361000119100,S89302
210671008,S8980X
210695005,S8980X
210701004,S8980X
210702006,S8980X
211371009,S8980X
211380009,S8980X
283178009,S8980X
283179001,S8980X
283180003,S8980X
283181004,S8980X
283309008,S8980X
283310003,S8980X
283311004,S8980X
447265000,S8980X
125601008,S8990X
125602001,S8990X
201256000,S8990X
208977003,S8990X
210704007,S8990X
210705008,S8990X
282773000,S8990X
282774006,S8990X
282775007,S8990X
283270009,S8990X
371049006,S8990X
428095009,S8990X
428881005,S8990X
433162006,S8990X
443943005,S8990X
444158007,S8990X
445711000,S8990X
726248000,S8990X
11780401000119100,S8991X
11864801000119100,S8991X
11865041000119100,S8991X
13260001000004100,S8991X
459261000124106,S8992X
11780441000119100,S8992X
11864841000119100,S8992X
11865081000119100,S8992X
211523008,S9000X
55042009,S9001X
11777371000119100,S9001X
11780161000119100,S9001X
11777421000119100,S9002X
11780201000119100,S9002X
11863401000119100,S90111
11863521000119100,S90111
11863441000119100,S90112
11863601000119100,S90112
58075000,S90121
11857261000119100,S90121
11863481000119100,S90121
11864481000119100,S90121
11857301000119100,S90122
11863561000119100,S90122
11864521000119100,S90122
816158007,S90211
11856981000119100,S90211
11857061000119100,S90211
11857021000119100,S90212
11857141000119100,S90212
274203005,S90221
816157002,S90221
10682831000119100,S90221
11857101000119100,S90221
11857221000119100,S90221
10682351000119100,S90222
11777471000119100,S90222
11857181000119100,S90222
17048005,S90229
211438006,S90229
275461003,S90229
29298007,S9030X
74814004,S9030X
90244007,S9030X
283138002,S9030X
211403009,S90411
309462008,S90411
11862241000119100,S90411
11862841000119100,S90411
11862281000119100,S90412
11862881000119100,S90412
283106007,S90413
283107003,S90413
714002,S90414
211407005,S90414
11779641000119100,S90414
11862321000119100,S90414
11862921000119100,S90414
11783641000119100,S90415
11793501000119100,S90415
11862961000119100,S90415
24328004,S90416
34283004,S90416
283105006,S90416
1525003,S90426
15290006,S90426
54614003,S90426
78561001,S90426
271188007,S90426
271189004,S90426
271191007,S90426
271192000,S90426
298103000,S90451
11793941000119100,S90451
11863081000119100,S90451
11864321000119100,S90451
11794021000119100,S90452
11863121000119100,S90452
11864401000119100,S90452
298102005,S90454
11794101000119100,S90454
11863681000119100,S90455
211426002,S90456
211432007,S90456
211433002,S90456
283315008,S90456
283320008,S90456
880056008,S90456
880057004,S90456
283340001,S90463
283833009,S90463
8297008,S90466
14158003,S90466
17384006,S90466
29757004,S90466
211421007,S90466
211334007,S90511
211341001,S90511
11862161000119100,S90511
